,make,model,priceUSD,year,condition,mileage(kilometers),fuel_type,volume(cm3),color,transmission,drive_unit,segment
15044,audi,a3,6500,2005,with mileage,300000.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
15045,audi,a3,7500,2006,with mileage,198000.0,petrol,1600.0,black,auto,front-wheel drive,C
15046,audi,a3,6800,2005,with mileage,278000.0,diesel,2000.0,gray,mechanics,front-wheel drive,C
15047,audi,a3,7777,2007,with mileage,190000.0,diesel,1900.0,black,mechanics,front-wheel drive,C
15048,audi,a3,7500,2011,with mileage,156000.0,petrol,1200.0,white,auto,front-wheel drive,C
15049,audi,a3,7099,2007,with mileage,139900.0,petrol,2000.0,black,auto,front-wheel drive,C
15050,audi,a3,5350,2002,with mileage,229000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
15051,audi,a3,7700,2009,with mileage,230000.0,petrol,1600.0,white,auto,front-wheel drive,C
15052,audi,a3,7700,2009,with mileage,122221.0,petrol,1400.0,red,auto,front-wheel drive,C
15053,audi,a3,5450,2003,with mileage,375000.0,diesel,2000.0,silver,mechanics,front-wheel drive,C
15054,audi,a3,7990,2010,with mileage,180000.0,petrol,1400.0,gray,auto,front-wheel drive,C
15055,nissan,qashqai,10200,2010,with mileage,130000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15056,nissan,qashqai,14450,2015,with mileage,110.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15057,nissan,qashqai,11700,2011,with mileage,140000.0,petrol,2000.0,purple,auto,front-wheel drive,J
15058,nissan,qashqai,14000,2016,with mileage,143000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15059,nissan,qashqai,14750,2016,with mileage,154000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15060,nissan,qashqai,12500,2013,with mileage,215000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15061,nissan,qashqai,11694,2012,with mileage,117000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15062,nissan,qashqai,9700,2010,with mileage,265000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15063,nissan,qashqai,14399,2016,with mileage,174000.0,diesel,1461.0,white,mechanics,front-wheel drive,J
15064,nissan,qashqai,11700,2011,with mileage,139000.0,petrol,2000.0,white,auto,part-time four-wheel drive,J
15065,nissan,qashqai,10700,2010,with mileage,140000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15066,nissan,qashqai,14950,2015,with mileage,139400.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15067,nissan,qashqai,10000,2010,with mileage,238000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15068,nissan,qashqai,9800,2010,with mileage,205000.0,petrol,1600.0,gray,mechanics,front-wheel drive,J
15069,nissan,qashqai,9700,2009,with mileage,107.0,petrol,2000.0,black,auto,part-time four-wheel drive,J
15070,nissan,qashqai,10900,2010,with mileage,180000.0,diesel,500.0,silver,mechanics,front-wheel drive,J
15071,nissan,qashqai,15300,2015,with mileage,117000.0,petrol,2000.0,brown,auto,front-wheel drive,J
15072,nissan,qashqai,14500,2014,with mileage,98400.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15073,nissan,qashqai,15000,2014,with mileage,127000.0,diesel,1600.0,black,auto,front-wheel drive,J
15074,nissan,qashqai,14800,2014,with mileage,55000.0,diesel,1500.0,black,auto,front-wheel drive,J
15075,nissan,qashqai,10799,2012,with mileage,92000.0,petrol,1598.0,white,auto,front-wheel drive,J
15076,nissan,qashqai,11000,2011,with mileage,173300.0,petrol,1600.0,silver,mechanics,front-wheel drive,J
15077,nissan,qashqai,14900,2016,with mileage,170000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15078,nissan,qashqai,10400,2011,with mileage,145000.0,petrol,1600.0,gray,mechanics,front-wheel drive,J
15079,nissan,qashqai,15300,2015,with mileage,137000.0,diesel,1500.0,brown,mechanics,front-wheel drive,J
15080,nissan,qashqai,10500,2010,with mileage,133000.0,petrol,2000.0,gray,auto,front-wheel drive,J
15081,nissan,qashqai,14800,2016,with mileage,154000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15082,nissan,qashqai,12000,2013,with mileage,170000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15083,nissan,qashqai,9850,2009,with mileage,191000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15084,nissan,qashqai,11555,2011,with mileage,237000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15085,nissan,qashqai,15300,2015,with mileage,168300.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15086,nissan,qashqai,11500,2013,with mileage,113000.0,petrol,1600.0,silver,auto,front-wheel drive,J
15087,nissan,qashqai,10180,2010,with mileage,200000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15088,nissan,qashqai,11000,2009,with mileage,176000.0,petrol,2000.0,purple,auto,front-wheel drive,J
15089,nissan,qashqai,10250,2012,with mileage,107465.0,petrol,1600.0,black,auto,front-wheel drive,J
15090,nissan,qashqai,14700,2014,with mileage,193000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15091,nissan,qashqai,15000,2015,with mileage,87000.0,petrol,1200.0,black,auto,front-wheel drive,J
15092,nissan,qashqai,15200,2015,with mileage,174000.0,diesel,1600.0,white,auto,front-wheel drive,J
15093,nissan,qashqai,15150,2014,with mileage,131500.0,diesel,1600.0,silver,auto,front-wheel drive,J
15094,nissan,qashqai,15500,2017,with mileage,66294.0,petrol,1200.0,gray,mechanics,front-wheel drive,J
15095,nissan,qashqai,9990,2010,with mileage,176500.0,petrol,1600.0,gray,mechanics,front-wheel drive,J
15096,nissan,qashqai,9850,2011,with mileage,110000.0,petrol,1600.0,gray,mechanics,front-wheel drive,J
15097,nissan,qashqai,14500,2015,with mileage,146000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15098,nissan,qashqai,11350,2013,with mileage,141500.0,petrol,1600.0,white,mechanics,front-wheel drive,J
15099,nissan,qashqai,9999,2010,with mileage,178000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15100,nissan,qashqai,10900,2010,with mileage,157000.0,petrol,2000.0,black,auto,front-wheel drive,J
15101,nissan,qashqai,10300,2012,with mileage,129000.0,petrol,1600.0,gray,mechanics,front-wheel drive,J
15102,nissan,qashqai,15000,2014,with mileage,98400.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15103,nissan,qashqai,10800,2011,with mileage,245000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15104,nissan,qashqai,10950,2013,with mileage,105000.0,petrol,1600.0,gray,mechanics,front-wheel drive,J
15105,nissan,qashqai,15000,2014,with mileage,104000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15106,nissan,qashqai,15500,2015,with mileage,138000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15107,nissan,qashqai,10450,2013,with mileage,97500.0,petrol,1600.0,purple,auto,front-wheel drive,J
15108,nissan,qashqai,11500,2012,with mileage,170000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15109,nissan,qashqai,10700,2011,with mileage,278000.0,diesel,1461.0,white,mechanics,front-wheel drive,J
15110,nissan,qashqai,11500,2011,with mileage,115000.0,petrol,2000.0,silver,mechanics,front-wheel drive,J
15111,nissan,qashqai,15399,2015,with mileage,142800.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15112,nissan,qashqai,11300,2012,with mileage,143125.0,petrol,1600.0,purple,mechanics,front-wheel drive,J
15113,nissan,qashqai,10650,2010,with mileage,141000.0,petrol,2000.0,purple,auto,part-time four-wheel drive,J
15114,nissan,qashqai,15300,2014,with mileage,164000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15115,nissan,qashqai,10500,2011,with mileage,128000.0,petrol,1600.0,other,mechanics,front-wheel drive,J
15116,nissan,qashqai,14750,2016,with mileage,147000.0,diesel,1500.0,silver,mechanics,front-wheel drive,J
15117,nissan,qashqai,11000,2011,with mileage,73800.0,petrol,2000.0,purple,auto,front-wheel drive,J
15118,nissan,qashqai,13750,2014,with mileage,58500.0,petrol,1200.0,black,mechanics,front-wheel drive,J
15119,nissan,qashqai,15200,2016,with mileage,129000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15120,nissan,qashqai,13950,2014,with mileage,82133.0,petrol,1200.0,blue,mechanics,front-wheel drive,J
15121,nissan,qashqai,13950,2015,with mileage,50000.0,petrol,2000.0,brown,auto,front-wheel drive,J
15122,nissan,qashqai,13000,2013,with mileage,92000.0,petrol,2000.0,black,auto,front-wheel drive,J
15123,nissan,qashqai,10000,2010,with mileage,110800.0,petrol,1600.0,brown,mechanics,front-wheel drive,J
15124,nissan,qashqai,14700,2014,with mileage,157000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15125,nissan,qashqai,12900,2013,with mileage,54900.0,petrol,2000.0,gray,mechanics,front-wheel drive,J
15126,nissan,qashqai,10250,2012,with mileage,114000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15127,nissan,qashqai,11800,2013,with mileage,73000.0,petrol,1600.0,black,auto,front-wheel drive,J
15128,nissan,qashqai,10950,2013,with mileage,160000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15129,nissan,qashqai,9550,2010,with mileage,202000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15130,nissan,qashqai,10550,2012,with mileage,170000.0,petrol,2000.0,gray,auto,front-wheel drive,J
15131,nissan,qashqai,12200,2012,with mileage,72000.0,petrol,1600.0,white,auto,front-wheel drive,J
15132,nissan,qashqai,9600,2010,with mileage,131000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15133,nissan,qashqai,13950,2015,with mileage,163000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15134,nissan,qashqai,10650,2012,with mileage,175000.0,petrol,1600.0,purple,mechanics,front-wheel drive,J
15135,nissan,qashqai,10100,2010,with mileage,200000.0,diesel,1500.0,silver,mechanics,front-wheel drive,J
15136,nissan,qashqai,10450,2010,with mileage,173800.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15137,nissan,qashqai,10006,2010,with mileage,248000.0,diesel,1500.0,silver,mechanics,front-wheel drive,J
15138,nissan,qashqai,11300,2012,with mileage,132500.0,petrol,1600.0,purple,mechanics,front-wheel drive,J
15139,nissan,qashqai,10750,2013,with mileage,157000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15140,nissan,qashqai,14800,2014,with mileage,160000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15141,nissan,qashqai,12300,2011,with mileage,201000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15142,nissan,qashqai,15300,2016,with mileage,137150.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15143,nissan,qashqai,10000,2010,with mileage,201000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15144,nissan,qashqai,15300,2014,with mileage,115000.0,petrol,2000.0,black,mechanics,front-wheel drive,J
15145,nissan,qashqai,10006,2010,with mileage,250000.0,diesel,1500.0,silver,mechanics,front-wheel drive,J
15146,nissan,qashqai,15250,2014,with mileage,92140.0,diesel,1600.0,brown,auto,front-wheel drive,J
15147,nissan,qashqai,15000,2014,with mileage,57000.0,petrol,2000.0,white,auto,front-wheel drive,J
15148,nissan,qashqai,10900,2011,with mileage,170000.0,petrol,2000.0,purple,auto,front-wheel drive,J
15149,nissan,qashqai,15500,2015,with mileage,92000.0,petrol,2000.0,blue,auto,front-wheel drive,J
15150,nissan,qashqai,11000,2010,with mileage,190000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15151,nissan,qashqai,14500,2014,with mileage,120000.0,petrol,1200.0,black,auto,front-wheel drive,J
15152,nissan,qashqai,14000,2013,with mileage,110000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15153,nissan,qashqai,12000,2010,with mileage,135000.0,petrol,2000.0,silver,auto,front-wheel drive,J
15154,nissan,qashqai,11200,2010,with mileage,163300.0,petrol,2000.0,gray,auto,front-wheel drive,J
15155,nissan,qashqai,10500,2012,with mileage,107000.0,petrol,2000.0,black,auto,front-wheel drive,J
15156,nissan,qashqai,14600,2014,with mileage,85000.0,petrol,2000.0,black,auto,front-wheel drive,J
15157,nissan,qashqai,9650,2010,with mileage,198000.0,petrol,1600.0,brown,mechanics,front-wheel drive,J
15158,nissan,qashqai,10400,2012,with mileage,110600.0,petrol,1600.0,blue,mechanics,front-wheel drive,J
15159,nissan,qashqai,9745,2011,with mileage,174600.0,petrol,1600.0,purple,mechanics,front-wheel drive,J
15160,nissan,qashqai,11400,2013,with mileage,117500.0,petrol,1600.0,silver,auto,front-wheel drive,J
15161,nissan,qashqai,11000,2012,with mileage,102072.0,petrol,1600.0,red,auto,front-wheel drive,J
15162,nissan,qashqai,10400,2010,with mileage,142000.0,petrol,1600.0,white,mechanics,front-wheel drive,J
15163,nissan,qashqai,14300,2013,with mileage,83000.0,petrol,2000.0,purple,auto,front-wheel drive,J
15164,nissan,qashqai,9800,2011,with mileage,117000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15165,nissan,qashqai,10900,2010,with mileage,167000.0,diesel,1500.0,silver,mechanics,front-wheel drive,J
15166,nissan,qashqai,9700,2010,with mileage,220000.0,diesel,1500.0,silver,mechanics,front-wheel drive,J
15167,nissan,qashqai,11500,2013,with mileage,159000.0,petrol,1600.0,silver,mechanics,front-wheel drive,J
15168,nissan,qashqai,15550,2014,with mileage,83000.0,petrol,2000.0,black,auto,part-time four-wheel drive,J
15169,nissan,qashqai,13900,2015,with mileage,184000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15170,nissan,qashqai,11100,2012,with mileage,135000.0,petrol,2000.0,white,auto,part-time four-wheel drive,J
15171,nissan,qashqai,14600,2015,with mileage,125000.0,diesel,1500.0,gray,mechanics,front-wheel drive,J
15172,nissan,qashqai,10800,2010,with mileage,136000.0,petrol,2000.0,black,auto,front-wheel drive,J
15173,nissan,qashqai,14600,2016,with mileage,149000.0,petrol,2000.0,white,mechanics,front-wheel drive,J
15174,nissan,qashqai,14850,2016,with mileage,136000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15175,nissan,qashqai,9800,2011,with mileage,157000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15176,nissan,qashqai,12000,2012,with mileage,128000.0,petrol,2000.0,white,auto,front-wheel drive,J
15177,nissan,qashqai,14799,2014,with mileage,97000.0,petrol,2000.0,brown,auto,front-wheel drive,J
15178,nissan,qashqai,10450,2012,with mileage,170000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15179,nissan,qashqai,15300,2015,with mileage,154000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15180,nissan,qashqai,12250,2013,with mileage,70000.0,petrol,1600.0,brown,mechanics,front-wheel drive,J
15181,nissan,qashqai,14950,2014,with mileage,66000.0,petrol,1200.0,white,mechanics,front-wheel drive,J
15182,nissan,qashqai,10500,2010,with mileage,131000.0,petrol,1600.0,black,mechanics,front-wheel drive,J
15183,nissan,qashqai,13000,2012,with mileage,70000.0,petrol,2000.0,black,mechanics,front-wheel drive,J
15184,nissan,qashqai,15500,2016,with mileage,124000.0,diesel,1500.0,black,mechanics,front-wheel drive,J
15185,nissan,qashqai,14750,2015,with mileage,140000.0,diesel,1500.0,white,mechanics,front-wheel drive,J
15186,ssangyong,actyon,9982,2014,with mileage,99879.0,petrol,2000.0,white,mechanics,front-wheel drive,J
15187,ssangyong,actyon,10100,2011,with mileage,125000.0,diesel,2000.0,gray,mechanics,part-time four-wheel drive,J
15188,ssangyong,actyon,10100,2012,with mileage,72156.0,petrol,2000.0,gray,mechanics,part-time four-wheel drive,J
15189,ssangyong,actyon,7050,2013,with mileage,87000.0,petrol,2000.0,gray,mechanics,front-wheel drive,J
15190,ssangyong,actyon,9700,2012,with mileage,140.0,diesel,2000.0,silver,mechanics,front-wheel drive,J
15191,ssangyong,actyon,7690,2008,with mileage,130000.0,diesel,2000.0,black,auto,part-time four-wheel drive,J
15192,ssangyong,actyon,9840,2011,with mileage,170000.0,diesel,2000.0,blue,auto,all-wheel drive,J
15193,ssangyong,actyon,7500,2013,with mileage,100000.0,petrol,2000.0,gray,mechanics,part-time four-wheel drive,J
15194,ssangyong,actyon,7100,2013,with mileage,170000.0,petrol,2000.0,gray,mechanics,front-wheel drive,J
15195,ssangyong,actyon,10000,2013,with mileage,52000.0,petrol,2000.0,silver,mechanics,front-wheel drive,J
15196,ssangyong,actyon,9700,2012,with mileage,140000.0,diesel,2000.0,silver,mechanics,front-wheel drive,J
15197,peugeot,206,2500,2000,with mileage,189000.0,petrol,1100.0,brown,mechanics,front-wheel drive,B
15198,peugeot,206,2799,2002,with mileage,220000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
15199,peugeot,206,2377,2000,with mileage,250000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15200,peugeot,206,2600,2001,with mileage,260000.0,petrol,2000.0,blue,mechanics,front-wheel drive,B
15201,peugeot,206,3000,2008,with mileage,147000.0,petrol,1400.0,black,mechanics,front-wheel drive,B
15202,peugeot,206,2450,2002,with mileage,423000.0,diesel,1400.0,silver,mechanics,front-wheel drive,B
15203,peugeot,206,2450,2001,with mileage,245.0,petrol,1100.0,green,mechanics,front-wheel drive,B
15204,peugeot,206,3600,2009,with mileage,130000.0,petrol,1100.0,silver,mechanics,front-wheel drive,B
15205,peugeot,206,3399,2003,with mileage,251000.0,petrol,1400.0,gray,auto,front-wheel drive,B
15206,peugeot,206,3200,2003,with mileage,170000.0,petrol,1400.0,green,mechanics,front-wheel drive,B
15207,peugeot,206,3700,2004,with mileage,260000.0,petrol,1400.0,black,mechanics,front-wheel drive,B
15208,peugeot,206,3500,2006,with mileage,248000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
15209,peugeot,206,3000,2004,with mileage,200000.0,petrol,1400.0,yellow,auto,front-wheel drive,B
15210,peugeot,206,2662,2002,with mileage,330000.0,diesel,1400.0,silver,mechanics,front-wheel drive,B
15211,peugeot,206,2900,2002,with mileage,197000.0,petrol,1100.0,silver,mechanics,front-wheel drive,B
15212,peugeot,206,2650,2003,with mileage,280000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
15213,peugeot,206,3500,2004,with mileage,215000.0,diesel,1400.0,silver,mechanics,front-wheel drive,B
15214,peugeot,206,2600,2001,with mileage,176000.0,petrol,1100.0,silver,mechanics,front-wheel drive,B
15215,peugeot,206,2800,2002,with mileage,280000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15216,peugeot,206,3400,2009,with mileage,118000.0,petrol,1400.0,gray,mechanics,front-wheel drive,B
15217,peugeot,206,2770,1999,with mileage,236000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15218,peugeot,206,2600,2002,with mileage,1.0,petrol,1400.0,burgundy,mechanics,front-wheel drive,B
15219,peugeot,206,3300,2007,with mileage,100000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15220,peugeot,206,3700,2007,with mileage,112300.0,petrol,1400.0,black,auto,front-wheel drive,B
15221,peugeot,206,3000,2003,with mileage,244000.0,diesel,1400.0,burgundy,mechanics,front-wheel drive,B
15222,peugeot,206,3300,2001,with mileage,256000.0,petrol,2000.0,silver,mechanics,front-wheel drive,B
15223,peugeot,206,3700,2004,with mileage,113000.0,petrol,1400.0,green,mechanics,front-wheel drive,B
15224,peugeot,206,2590,2004,with mileage,355000.0,diesel,1400.0,white,mechanics,front-wheel drive,B
15225,peugeot,206,3300,2006,with mileage,150000.0,petrol,1400.0,other,mechanics,front-wheel drive,B
15226,peugeot,206,2700,2007,with mileage,216000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15227,peugeot,206,2450,1999,with mileage,167000.0,petrol,1100.0,purple,mechanics,front-wheel drive,B
15228,peugeot,206,2500,2002,with mileage,146.0,petrol,1600.0,red,mechanics,front-wheel drive,B
15229,peugeot,206,2700,2001,with mileage,240000.0,petrol,1100.0,blue,mechanics,front-wheel drive,B
15230,peugeot,206,2400,1999,with mileage,250000.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
15231,peugeot,206,3300,2007,with mileage,267000.0,petrol,1400.0,gray,mechanics,front-wheel drive,B
15232,peugeot,206,2650,1998,with mileage,242912.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
15233,peugeot,206,3000,2003,with mileage,189.0,petrol,1300.0,gray,mechanics,rear drive,B
15234,peugeot,206,3500,2008,with mileage,190000.0,petrol,1400.0,black,mechanics,front-wheel drive,B
15235,peugeot,206,2950,2001,with mileage,300000.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
15236,peugeot,206,3450,2004,with mileage,120000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
15237,peugeot,206,3100,2001,with mileage,250000.0,petrol,2000.0,silver,mechanics,front-wheel drive,B
15238,peugeot,206,3000,2005,with mileage,213000.0,diesel,1400.0,white,mechanics,front-wheel drive,B
15239,peugeot,206,2550,2005,with mileage,235000.0,diesel,1400.0,red,mechanics,front-wheel drive,B
15240,peugeot,206,3500,2007,with mileage,205000.0,petrol,1400.0,gray,mechanics,front-wheel drive,B
15241,peugeot,206,3200,2006,with mileage,340000.0,diesel,1400.0,black,mechanics,front-wheel drive,B
15242,peugeot,206,2800,2004,with mileage,150000.0,petrol,1400.0,red,auto,front-wheel drive,B
15243,peugeot,206,2349,1999,with mileage,260000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
15244,peugeot,206,2530,2003,with mileage,200000.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
15245,peugeot,206,3400,2005,with mileage,165000.0,petrol,1400.0,silver,auto,front-wheel drive,B
15246,peugeot,206,3100,2001,with mileage,173000.0,petrol,1100.0,blue,mechanics,front-wheel drive,B
15247,peugeot,206,2750,2002,with mileage,220000.0,diesel,1900.0,red,mechanics,front-wheel drive,B
15248,peugeot,206,2650,2000,with mileage,245000.0,petrol,2000.0,black,mechanics,front-wheel drive,B
15249,peugeot,206,3450,2004,with mileage,215030.0,diesel,1400.0,white,mechanics,front-wheel drive,B
15250,peugeot,206,2700,1999,with mileage,266000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
15251,peugeot,206,2390,2000,with mileage,290000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15252,peugeot,206,2600,2000,with mileage,315000.0,diesel,1900.0,white,mechanics,front-wheel drive,B
15253,peugeot,206,2350,2001,with mileage,272000.0,petrol,1100.0,other,mechanics,front-wheel drive,B
15254,peugeot,206,3450,2001,with mileage,98000.0,petrol,1400.0,gray,mechanics,front-wheel drive,B
15255,peugeot,206,3000,2002,with mileage,185173.0,petrol,1200.0,burgundy,mechanics,front-wheel drive,B
15256,peugeot,206,3000,2004,with mileage,270350.0,diesel,2000.0,silver,mechanics,front-wheel drive,B
15257,peugeot,206,2800,2002,with mileage,350000.0,diesel,2000.0,silver,mechanics,front-wheel drive,B
15258,peugeot,206,2500,2004,with mileage,150000.0,diesel,1400.0,white,mechanics,front-wheel drive,B
15259,peugeot,206,2500,2005,with mileage,306450.0,petrol,1100.0,black,mechanics,front-wheel drive,B
15260,peugeot,206,3550,2007,with mileage,165000.0,petrol,1400.0,black,mechanics,front-wheel drive,B
15261,peugeot,206,2500,2001,with mileage,218000.0,petrol,1100.0,green,mechanics,front-wheel drive,B
15262,peugeot,206,2600,2004,with mileage,193000.0,petrol,1100.0,blue,mechanics,front-wheel drive,B
15263,peugeot,206,3500,2003,with mileage,290000.0,diesel,2000.0,other,mechanics,front-wheel drive,B
15264,peugeot,206,2700,2004,with mileage,202303.0,petrol,1400.0,black,auto,front-wheel drive,B
15265,peugeot,206,3300,2008,with mileage,196000.0,petrol,1400.0,other,mechanics,front-wheel drive,B
15266,peugeot,206,2500,2002,with mileage,230400.0,diesel,1400.0,black,mechanics,front-wheel drive,B
15267,peugeot,206,2600,2003,with mileage,264031.0,diesel,2000.0,black,mechanics,front-wheel drive,B
15268,peugeot,206,3200,2001,with mileage,280000.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
15269,peugeot,206,2690,1999,with mileage,300000.0,diesel,1900.0,gray,mechanics,front-wheel drive,B
15270,peugeot,206,2750,2001,with mileage,189000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15271,peugeot,206,2890,2001,with mileage,243000.0,petrol,1600.0,green,auto,front-wheel drive,B
15272,peugeot,206,3650,2009,with mileage,235000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
15273,peugeot,206,2900,2002,with mileage,209000.0,diesel,1400.0,silver,mechanics,front-wheel drive,B
15274,peugeot,206,3500,2007,with mileage,250000.0,petrol,1400.0,red,mechanics,front-wheel drive,B
15275,peugeot,206,3150,2009,with mileage,160000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15276,peugeot,206,3185,2008,with damage,97100.0,petrol,1400.0,black,mechanics,front-wheel drive,B
15277,peugeot,206,2800,2002,with mileage,187000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
15278,peugeot,206,2377,2004,with mileage,270000.0,petrol,1100.0,white,mechanics,front-wheel drive,B
15279,peugeot,206,2600,2004,with mileage,250000.0,petrol,1400.0,burgundy,mechanics,front-wheel drive,B
15280,peugeot,206,2750,2001,with mileage,258000.0,diesel,1900.0,other,mechanics,front-wheel drive,B
15281,peugeot,206,3000,2001,with mileage,203000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
15282,peugeot,206,3650,2002,with mileage,246500.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
15283,subaru,impreza,5950,2007,with mileage,155000.0,petrol,1500.0,silver,auto,all-wheel drive,C
15284,subaru,impreza,5500,2007,with mileage,182000.0,petrol,1500.0,black,mechanics,all-wheel drive,C
15285,subaru,impreza,6500,2009,with mileage,194000.0,petrol,1500.0,gray,mechanics,front-wheel drive,C
15286,subaru,impreza,9999,1999,with mileage,10000.0,petrol,2999.0,blue,mechanics,all-wheel drive,C
15287,subaru,impreza,6300,2008,with mileage,184000.0,petrol,1500.0,other,mechanics,all-wheel drive,C
15288,subaru,impreza,6000,2008,with mileage,125000.0,petrol,1500.0,silver,mechanics,part-time four-wheel drive,C
15289,subaru,impreza,9100,2006,with mileage,90000.0,petrol,2500.0,blue,mechanics,all-wheel drive,C
15290,subaru,impreza,4800,2005,with mileage,223698.26,petrol,2500.0,silver,mechanics,all-wheel drive,C
15291,subaru,impreza,6700,2008,with mileage,148300.0,petrol,1500.0,black,auto,all-wheel drive,C
15292,subaru,impreza,8000,2003,with mileage,158365.0,petrol,2000.0,black,mechanics,all-wheel drive,C
15293,subaru,impreza,9800,2005,with mileage,155000.0,petrol,2000.0,blue,mechanics,all-wheel drive,C
15294,subaru,impreza,7999,2007,with mileage,280000.0,petrol,2000.0,white,auto,all-wheel drive,C
15295,subaru,impreza,6500,2003,with mileage,209214.2,petrol,2000.0,black,mechanics,all-wheel drive,C
15296,subaru,impreza,7399,2010,with mileage,127600.0,petrol,1500.0,black,mechanics,front-wheel drive,C
15297,subaru,impreza,7700,2009,with mileage,62000.0,petrol,1500.0,silver,mechanics,all-wheel drive,C
15298,subaru,impreza,5000,2006,with mileage,189902.12,petrol,2500.0,white,auto,all-wheel drive,C
15299,subaru,impreza,6450,2009,with mileage,142000.0,petrol,1500.0,blue,mechanics,front-wheel drive,C
15300,renault,sandero,8651,2016,with mileage,38697.0,petrol,1600.0,black,mechanics,front-wheel drive,B
15301,renault,sandero,7399,2013,with mileage,90568.0,petrol,1600.0,brown,mechanics,front-wheel drive,B
15302,renault,sandero,7450,2015,with mileage,68000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
15303,renault,sandero,7300,2013,with mileage,97500.0,petrol,1600.0,burgundy,auto,front-wheel drive,B
15304,renault,sandero,7650,2014,with mileage,56500.0,petrol,1600.0,red,mechanics,front-wheel drive,B
